View_ID,User_ID,Show_ID,Watch_Date,Watch_Time_Minutes,Completed,Device
V03040,U0195,S153,2023-08-24,57,Yes,Laptop
V03041,U0460,S147,2023-06-08,150,No,Mobile
V03042,U0442,S014,2023-05-19,123,No,Tablet
V03043,U0323,S034,2023-03-07,11,Yes,Tablet
V03044,U0079,S037,2023-07-31,130,No,Mobile
V03045,U0092,S248,2023-12-19,71,No,TV
V03046,U0081,S138,2023-10-03,100,No,Tablet
V03047,U0038,S038,2023-04-09,152,No,Laptop
V03048,U0353,S178,2023-09-18,149,Yes,Mobile
V03049,U0463,S134,2023-02-18,79,No,Tablet
V03050,U0255,S060,2023-12-09,111,No,Mobile
V03051,U0485,S002,2023-11-28,22,No,Laptop
V03052,U0013,S160,2023-01-06,91,Yes,Laptop
V03053,U0019,S128,2023-03-02,164,No,TV
V03054,U0553,S013,2023-04-02,63,Yes,Tablet
V03055,U0786,S021,2023-07-21,71,Yes,Laptop
V03056,U0701,S143,2023-10-06,170,No,Mobile
V03057,U0547,S277,2023-12-04,13,No,TV
V03058,U0162,S174,2023-07-20,33,No,Tablet
V03059,U0727,S106,2023-05-25,62,No,TV
V03060,U0136,S103,2023-06-25,24,No,TV
V03061,U0308,S135,2023-11-06,15,No,Mobile
V03062,U0044,S259,2023-08-10,164,No,Tablet
V03063,U0043,S061,2023-01-22,163,Yes,Mobile
V03064,U0228,S041,2023-10-04,33,No,TV
V03065,U0400,S194,2023-12-15,35,Yes,Mobile
V03066,U0567,S174,2023-06-21,153,No,Mobile
V03067,U0409,S124,2023-06-25,57,Yes,Mobile
V03068,U0034,S152,2023-02-27,126,No,TV
V03069,U0322,S116,2023-03-17,163,Yes,Tablet
V03070,U0488,S245,2023-12-14,79,Yes,Laptop
V03071,U0304,S246,2023-12-31,24,No,TV
V03072,U0082,S228,2023-11-24,26,Yes,Laptop
V03073,U0633,S294,2023-07-19,96,Yes,TV
V03074,U0432,S249,2023-10-23,109,No,Tablet
V03075,U0185,S128,2023-03-09,93,No,Tablet
V03076,U0238,S007,2023-01-02,45,No,Tablet
V03077,U0017,S067,2023-02-07,105,No,Tablet
V03078,U0007,S111,2023-10-12,109,No,Tablet
V03079,U0054,S202,2023-01-25,70,No,Mobile
V03080,U0245,S223,2023-07-22,12,No,Laptop
V03081,U0749,S272,2023-01-23,174,Yes,Mobile
V03082,U0273,S005,2023-11-28,169,No,Mobile
V03083,U0601,S023,2023-01-06,161,Yes,Mobile
V03084,U0759,S122,2023-03-26,173,Yes,Mobile
V03085,U0139,S012,2023-03-15,165,No,Laptop
V03086,U0706,S103,2023-06-23,127,Yes,Laptop
V03087,U0713,S188,2023-10-19,69,No,Mobile
V03088,U0402,S022,2023-10-22,22,Yes,Tablet
V03089,U0475,S179,2023-01-23,136,Yes,Laptop
V03090,U0264,S140,2023-12-05,171,No,TV
V03091,U0293,S286,2023-01-23,164,No,Laptop
V03092,U0338,S116,2023-12-22,141,No,Mobile
V03093,U0646,S288,2023-03-05,40,Yes,Tablet
V03094,U0543,S109,2023-06-28,82,No,Laptop
V03095,U0416,S081,2023-06-19,52,No,Laptop
V03096,U0506,S254,2023-03-18,23,Yes,Laptop
V03097,U0390,S007,2023-12-25,70,No,Tablet
V03098,U0143,S159,2023-02-22,148,No,Tablet
V03099,U0011,S152,2023-01-16,124,No,TV
V03100,U0017,S068,2023-08-04,60,No,Laptop
V03101,U0517,S187,2023-02-02,16,No,Mobile
V03102,U0698,S003,2023-07-11,27,Yes,Tablet
V03103,U0434,S255,2023-04-28,34,Yes,Laptop
V03104,U0356,S270,2023-08-05,122,Yes,Mobile
V03105,U0184,S131,2023-07-11,87,Yes,Mobile
V03106,U0605,S168,2023-04-18,88,Yes,Tablet
V03107,U0058,S193,2023-10-18,77,No,Laptop
V03108,U0697,S164,2023-04-20,129,Yes,Mobile
V03109,U0127,S294,2023-06-13,30,No,Tablet
V03110,U0736,S208,2023-08-11,158,No,TV
V03111,U0398,S064,2023-08-08,151,No,TV
V03112,U0731,S254,2023-04-10,77,No,Tablet
V03113,U0384,S240,2023-07-22,22,Yes,TV
V03114,U0486,S046,2023-05-05,148,No,Laptop
V03115,U0658,S052,2023-05-06,154,Yes,TV
V03116,U0618,S185,2023-03-25,120,Yes,Tablet
V03117,U0195,S074,2023-05-04,164,Yes,Tablet
V03118,U0216,S290,2023-04-19,113,Yes,Laptop
V03119,U0191,S288,2023-05-13,44,Yes,Laptop
V03120,U0405,S236,2023-05-03,106,Yes,TV
V03121,U0450,S243,2023-05-13,70,Yes,TV
V03122,U0668,S073,2023-04-25,21,No,TV
V03123,U0023,S295,2023-05-03,34,Yes,Laptop
V03124,U0067,S217,2023-12-19,167,Yes,TV
V03125,U0529,S143,2023-04-27,85,Yes,TV
V03126,U0507,S037,2023-04-19,164,No,TV
V03127,U0689,S248,2023-11-08,94,Yes,Laptop
V03128,U0276,S176,2023-02-13,42,No,Tablet
V03129,U0332,S224,2023-01-30,155,No,Mobile
V03130,U0128,S016,2023-04-14,10,Yes,Tablet
V03131,U0219,S080,2023-05-26,57,Yes,Tablet
V03132,U0132,S253,2023-11-17,125,Yes,Tablet
V03133,U0209,S039,2023-08-28,116,Yes,Mobile
V03134,U0306,S245,2023-07-23,17,No,Tablet
V03135,U0572,S186,2023-01-02,23,Yes,TV
V03136,U0344,S161,2023-07-13,53,Yes,Laptop
V03137,U0087,S020,2023-03-11,173,No,Tablet
V03138,U0746,S028,2023-12-29,43,No,Tablet
V03139,U0692,S223,2023-05-19,131,Yes,Laptop
V03140,U0439,S233,2023-09-17,117,Yes,TV
V03141,U0441,S082,2023-07-10,13,Yes,Mobile
V03142,U0196,S261,2023-05-06,179,No,Laptop
V03143,U0269,S211,2023-11-21,28,No,Laptop
V03144,U0274,S162,2023-10-21,162,No,Tablet
V03145,U0107,S268,2023-11-27,65,Yes,Tablet
V03146,U0613,S040,2023-10-22,75,No,Tablet
V03147,U0322,S008,2023-01-18,82,No,TV
V03148,U0794,S224,2023-03-15,85,No,TV
V03149,U0764,S114,2023-03-07,161,Yes,Laptop
V03150,U0134,S052,2023-07-15,50,Yes,Mobile
V03151,U0338,S148,2023-12-05,153,Yes,Laptop
V03152,U0017,S003,2023-04-27,28,No,TV
V03153,U0448,S084,2023-12-17,45,No,TV
V03154,U0510,S154,2023-10-30,54,No,TV
V03155,U0733,S237,2023-06-24,139,No,Tablet
V03156,U0132,S105,2023-02-02,125,Yes,Tablet
V03157,U0674,S280,2023-01-30,84,No,Mobile
V03158,U0394,S040,2023-07-18,61,Yes,Laptop
V03159,U0411,S157,2023-10-22,129,No,Laptop
V03160,U0772,S167,2023-07-20,141,Yes,Tablet
V03161,U0639,S138,2023-12-18,155,No,Tablet
V03162,U0004,S228,2023-04-09,49,Yes,TV
V03163,U0052,S279,2023-07-22,25,Yes,TV
V03164,U0394,S206,2023-08-02,43,Yes,Mobile
V03165,U0331,S183,2023-02-20,91,No,Tablet
V03166,U0285,S170,2023-12-17,137,No,Tablet
V03167,U0770,S184,2023-06-15,136,No,Laptop
V03168,U0261,S241,2023-02-21,120,Yes,Laptop
V03169,U0054,S198,2023-01-03,144,Yes,Tablet
V03170,U0544,S068,2023-06-22,84,No,Mobile
V03171,U0425,S196,2023-07-02,100,Yes,Laptop
V03172,U0158,S090,2023-06-16,75,Yes,Laptop
V03173,U0789,S263,2023-05-14,160,Yes,Tablet
V03174,U0148,S104,2023-06-01,61,Yes,Tablet
V03175,U0018,S263,2023-10-01,69,No,Laptop
V03176,U0748,S033,2023-08-29,125,Yes,Mobile
V03177,U0199,S024,2023-05-06,169,No,Laptop
V03178,U0218,S263,2023-05-18,174,Yes,Tablet
V03179,U0047,S171,2023-02-01,22,Yes,TV
V03180,U0765,S036,2023-01-16,64,No,Laptop
V03181,U0598,S222,2023-12-09,173,Yes,Mobile
V03182,U0611,S249,2023-11-07,157,No,Tablet
V03183,U0345,S079,2023-03-11,152,No,Laptop
V03184,U0372,S200,2023-02-26,166,Yes,Laptop
V03185,U0306,S163,2023-09-27,20,Yes,Tablet
V03186,U0772,S194,2023-04-15,135,No,Laptop
V03187,U0587,S165,2023-09-18,137,Yes,TV
V03188,U0694,S010,2023-10-21,96,No,Mobile
V03189,U0002,S087,2023-03-13,167,No,Laptop
V03190,U0667,S023,2023-05-19,69,Yes,Mobile
V03191,U0341,S267,2023-07-01,81,Yes,Mobile
V03192,U0320,S079,2023-08-28,20,Yes,TV
V03193,U0681,S236,2023-02-19,130,No,Laptop
V03194,U0472,S186,2023-09-30,166,No,Laptop
V03195,U0069,S263,2023-02-28,118,No,Laptop
V03196,U0207,S002,2023-12-18,138,Yes,TV
V03197,U0657,S267,2023-11-07,111,No,Laptop
V03198,U0163,S126,2023-02-24,175,No,TV
V03199,U0032,S185,2023-03-28,150,No,Tablet
V03200,U0170,S236,2023-11-15,117,No,Tablet
V03201,U0102,S228,2023-05-30,59,Yes,Mobile
V03202,U0187,S110,2023-07-16,178,No,Mobile
V03203,U0543,S047,2023-07-10,129,Yes,TV
V03204,U0391,S186,2023-05-31,97,Yes,Laptop
V03205,U0431,S079,2023-08-01,70,Yes,TV
V03206,U0226,S243,2023-08-24,40,Yes,Tablet
V03207,U0156,S088,2023-11-16,68,Yes,Tablet
V03208,U0037,S220,2023-12-14,90,Yes,Laptop
V03209,U0057,S283,2024-01-01,81,No,Tablet
V03210,U0721,S133,2023-08-17,28,No,Tablet
V03211,U0322,S161,2023-08-04,61,No,Mobile
V03212,U0464,S108,2023-10-06,128,Yes,Mobile
V03213,U0329,S253,2023-06-30,164,Yes,Mobile
V03214,U0379,S262,2023-10-13,165,No,Tablet
V03215,U0564,S108,2023-03-27,139,No,Laptop
V03216,U0421,S106,2023-10-09,144,No,Mobile
V03217,U0702,S246,2023-03-21,112,Yes,Mobile
V03218,U0608,S205,2023-03-19,37,Yes,TV
V03219,U0648,S171,2023-02-28,32,Yes,Mobile
V03220,U0672,S051,2023-03-21,140,No,TV
V03221,U0008,S206,2023-01-14,109,No,Mobile
V03222,U0466,S068,2023-03-02,66,Yes,Tablet
V03223,U0397,S284,2023-03-17,165,Yes,TV
V03224,U0724,S262,2023-04-25,179,No,Tablet
V03225,U0623,S233,2023-12-05,21,No,TV
V03226,U0046,S216,2024-01-01,135,No,Laptop
V03227,U0532,S116,2023-08-24,58,No,Laptop
V03228,U0014,S250,2023-07-01,123,No,TV
V03229,U0674,S112,2023-02-21,35,Yes,Laptop
V03230,U0648,S022,2023-06-18,91,No,Tablet
V03231,U0367,S066,2023-12-13,174,Yes,Mobile
V03232,U0633,S114,2023-09-26,142,No,Laptop
V03233,U0270,S023,2023-12-30,89,No,Laptop
V03234,U0108,S040,2023-09-18,89,Yes,Mobile
V03235,U0053,S053,2023-06-07,49,No,TV
V03236,U0051,S102,2023-11-28,112,No,Tablet
V03237,U0643,S202,2023-02-28,146,No,Mobile
V03238,U0462,S229,2023-01-20,147,No,Mobile
V03239,U0655,S155,2023-03-14,170,Yes,Laptop
V03240,U0525,S150,2023-07-02,77,No,Tablet
V03241,U0026,S119,2023-08-31,118,No,Tablet
V03242,U0068,S222,2023-06-02,65,Yes,TV
V03243,U0492,S112,2023-11-10,137,No,TV
V03244,U0597,S256,2023-03-02,103,No,Tablet
V03245,U0616,S076,2023-12-28,179,Yes,Tablet
V03246,U0522,S202,2023-04-30,153,Yes,TV
V03247,U0140,S290,2023-12-30,32,Yes,Laptop
V03248,U0723,S156,2023-10-14,174,No,TV
V03249,U0180,S154,2023-04-27,33,Yes,Tablet
V03250,U0564,S178,2023-07-10,170,Yes,Laptop
V03251,U0598,S222,2023-10-03,109,Yes,Mobile
V03252,U0308,S150,2023-08-27,108,Yes,Tablet
V03253,U0399,S091,2023-12-30,41,No,Laptop
V03254,U0558,S146,2023-11-20,176,No,Mobile
V03255,U0275,S059,2023-11-18,118,No,Mobile
V03256,U0345,S007,2023-08-15,51,Yes,TV
V03257,U0415,S290,2023-02-09,151,Yes,Mobile
V03258,U0102,S117,2023-11-27,86,No,Laptop
V03259,U0396,S030,2023-12-08,161,No,Laptop
V03260,U0711,S250,2023-10-15,125,Yes,Laptop
V03261,U0606,S065,2023-01-14,147,Yes,Tablet
V03262,U0207,S015,2023-05-28,48,Yes,Tablet
V03263,U0768,S016,2023-11-21,157,No,Tablet
V03264,U0120,S286,2023-12-29,58,Yes,Tablet
V03265,U0471,S064,2023-07-13,163,No,Tablet
V03266,U0446,S040,2023-08-01,10,No,TV
V03267,U0247,S143,2023-06-10,54,No,Mobile
V03268,U0137,S113,2023-03-10,78,Yes,Mobile
V03269,U0743,S225,2023-02-07,118,Yes,TV
V03270,U0367,S009,2023-08-04,34,No,Tablet
V03271,U0336,S077,2023-08-20,172,Yes,Laptop
V03272,U0124,S141,2023-05-22,85,No,Mobile
V03273,U0217,S126,2023-11-12,99,Yes,Mobile
V03274,U0405,S185,2023-08-23,121,No,Laptop
V03275,U0054,S057,2023-03-13,150,No,Tablet
V03276,U0770,S066,2023-05-07,107,No,TV
V03277,U0753,S196,2023-02-04,166,No,Laptop
V03278,U0655,S094,2023-07-02,134,Yes,Tablet
V03279,U0095,S153,2023-07-12,165,No,Mobile
V03280,U0561,S166,2023-01-14,10,Yes,TV
V03281,U0066,S107,2023-06-21,79,No,Laptop
V03282,U0563,S205,2023-12-16,133,No,TV
V03283,U0587,S001,2023-04-03,86,Yes,Tablet
V03284,U0068,S130,2023-05-04,102,Yes,Laptop
V03285,U0383,S247,2023-07-13,84,Yes,TV
V03286,U0096,S059,2023-03-18,76,No,Tablet
V03287,U0604,S163,2023-09-27,64,No,Mobile
V03288,U0297,S008,2023-03-10,159,Yes,Laptop
V03289,U0452,S254,2023-05-27,176,Yes,Tablet
V03290,U0527,S100,2023-08-06,23,Yes,Laptop
V03291,U0062,S052,2023-09-15,147,Yes,Tablet
V03292,U0320,S106,2023-05-05,159,Yes,Mobile
V03293,U0067,S129,2023-06-16,68,Yes,Tablet
V03294,U0175,S054,2023-09-04,13,No,Tablet
V03295,U0562,S234,2023-10-08,34,Yes,Mobile
V03296,U0647,S269,2023-11-11,91,No,Tablet
V03297,U0339,S233,2023-06-04,23,Yes,Tablet
V03298,U0147,S220,2023-11-25,158,Yes,TV
V03299,U0382,S135,2023-05-06,55,Yes,TV
V03300,U0035,S028,2023-01-07,57,No,TV
V03301,U0515,S222,2023-01-28,95,Yes,Laptop
V03302,U0692,S168,2023-12-23,45,Yes,TV
V03303,U0099,S149,2023-05-28,49,Yes,Mobile
V03304,U0492,S019,2023-07-26,36,No,Laptop
V03305,U0328,S290,2023-02-08,46,No,Mobile
V03306,U0435,S128,2023-02-18,62,No,TV
V03307,U0140,S143,2023-03-07,19,Yes,Mobile
V03308,U0602,S067,2023-06-13,57,Yes,TV
V03309,U0387,S072,2023-01-25,177,No,Mobile
V03310,U0078,S059,2023-02-18,63,Yes,Laptop
V03311,U0215,S115,2023-10-01,157,No,Mobile
V03312,U0658,S090,2023-04-09,103,Yes,TV
V03313,U0120,S110,2023-09-22,50,No,TV
V03314,U0344,S211,2023-11-03,82,No,Laptop
V03315,U0312,S096,2023-03-06,138,Yes,Tablet
V03316,U0625,S227,2023-06-02,119,No,Mobile
V03317,U0598,S263,2023-03-30,120,No,Tablet
V03318,U0179,S028,2023-04-09,159,No,Laptop
V03319,U0769,S233,2023-05-07,172,No,Tablet
V03320,U0284,S294,2023-11-17,150,Yes,Laptop
V03321,U0238,S183,2023-04-01,113,No,Mobile
V03322,U0393,S207,2023-06-21,104,Yes,Laptop
V03323,U0274,S250,2023-10-16,109,Yes,TV
V03324,U0655,S262,2023-07-09,25,Yes,Tablet
V03325,U0108,S137,2023-08-02,131,No,Laptop
V03326,U0415,S298,2023-04-23,104,Yes,TV
V03327,U0797,S139,2023-05-28,110,No,Tablet
V03328,U0347,S107,2023-06-12,153,Yes,Tablet
V03329,U0766,S128,2023-03-07,49,No,Laptop
V03330,U0506,S078,2023-04-14,86,No,Mobile
V03331,U0084,S081,2023-06-23,174,No,Tablet
V03332,U0202,S281,2023-11-27,67,No,Laptop
V03333,U0676,S147,2023-05-19,115,Yes,Laptop
V03334,U0253,S296,2023-09-14,16,No,Tablet
V03335,U0749,S276,2023-02-21,47,No,Laptop
V03336,U0605,S122,2023-10-17,167,No,Mobile
V03337,U0363,S115,2023-08-01,138,Yes,Mobile
V03338,U0528,S101,2023-02-21,128,No,Mobile
V03339,U0024,S255,2023-01-15,63,Yes,Tablet
V03340,U0061,S242,2023-03-08,52,No,Mobile
V03341,U0550,S217,2023-02-18,133,No,Mobile
V03342,U0396,S141,2023-10-12,156,Yes,TV
V03343,U0126,S147,2023-03-02,111,Yes,TV
V03344,U0792,S227,2023-10-31,111,No,TV
V03345,U0148,S297,2023-06-15,172,No,TV
V03346,U0353,S208,2023-07-18,62,No,TV
V03347,U0472,S072,2023-11-03,159,Yes,Laptop
V03348,U0405,S294,2023-01-06,77,Yes,Mobile
V03349,U0186,S212,2023-12-08,108,Yes,Laptop
V03350,U0091,S210,2023-10-18,125,No,Mobile
V03351,U0224,S169,2023-07-30,66,Yes,Mobile
V03352,U0399,S056,2023-01-17,53,Yes,Laptop
V03353,U0117,S206,2023-10-20,73,Yes,Laptop
V03354,U0780,S042,2023-10-27,59,Yes,TV
V03355,U0279,S111,2023-04-29,131,No,Tablet
V03356,U0703,S141,2023-09-04,146,Yes,Mobile
V03357,U0577,S280,2023-05-25,77,Yes,Mobile
V03358,U0445,S253,2023-02-01,163,Yes,TV
V03359,U0258,S279,2023-01-20,33,Yes,Mobile
V03360,U0290,S297,2023-07-25,177,Yes,Mobile
V03361,U0320,S083,2023-01-13,19,Yes,TV
V03362,U0428,S061,2023-09-29,113,No,Mobile
V03363,U0253,S150,2023-02-07,46,Yes,Mobile
V03364,U0514,S169,2023-04-13,87,No,Laptop
V03365,U0215,S164,2023-03-21,60,Yes,Mobile
V03366,U0713,S245,2023-08-06,154,Yes,Mobile
V03367,U0211,S279,2023-09-06,107,Yes,Mobile
V03368,U0493,S051,2023-02-10,32,No,Tablet
V03369,U0139,S051,2023-03-01,159,Yes,Laptop
V03370,U0311,S238,2023-01-09,11,Yes,TV
V03371,U0297,S048,2023-09-24,40,Yes,TV
V03372,U0648,S154,2023-10-01,91,No,TV
V03373,U0792,S110,2023-09-06,121,Yes,Tablet
V03374,U0503,S195,2023-09-19,85,No,Tablet
V03375,U0245,S284,2023-04-07,30,Yes,Mobile
V03376,U0309,S057,2023-11-23,178,No,Tablet
V03377,U0174,S128,2023-03-04,174,No,TV
V03378,U0291,S025,2023-03-02,29,No,TV
V03379,U0224,S170,2023-02-12,23,No,Tablet
V03380,U0678,S095,2023-11-02,109,No,Mobile
V03381,U0353,S173,2023-07-28,52,No,Laptop
V03382,U0758,S160,2023-03-31,29,No,Mobile
V03383,U0290,S250,2023-03-13,26,No,Tablet
V03384,U0534,S270,2023-10-26,101,No,Tablet
V03385,U0519,S292,2023-07-19,163,No,TV
V03386,U0379,S055,2023-01-30,161,Yes,Laptop
V03387,U0357,S206,2023-08-10,63,No,Laptop
V03388,U0150,S095,2023-07-06,124,No,Mobile
V03389,U0400,S207,2023-08-22,44,Yes,Laptop
V03390,U0027,S133,2023-07-27,107,No,Mobile
V03391,U0680,S022,2023-09-01,31,Yes,Laptop
V03392,U0114,S114,2023-12-01,11,No,Tablet
V03393,U0185,S134,2023-09-18,20,No,Tablet
V03394,U0004,S211,2023-02-22,114,Yes,Mobile
V03395,U0778,S052,2023-12-11,134,No,TV
V03396,U0008,S242,2023-10-02,114,Yes,TV
V03397,U0125,S180,2023-04-09,178,Yes,TV
V03398,U0147,S283,2023-03-13,47,Yes,TV
V03399,U0291,S007,2023-03-31,147,Yes,Laptop
V03400,U0160,S270,2023-08-30,59,No,Laptop
V03401,U0033,S001,2023-11-07,79,No,Mobile
V03402,U0464,S060,2023-01-20,68,No,Laptop
V03403,U0253,S178,2023-02-22,180,Yes,Mobile
V03404,U0327,S227,2023-06-10,47,Yes,TV
V03405,U0008,S224,2023-11-26,84,Yes,Mobile
V03406,U0502,S285,2023-11-24,20,No,Tablet
V03407,U0030,S066,2023-09-26,148,Yes,Mobile
V03408,U0308,S053,2023-02-07,169,Yes,Laptop
V03409,U0249,S155,2023-12-31,29,No,Laptop
V03410,U0672,S135,2023-03-06,83,Yes,Tablet
V03411,U0466,S148,2023-10-12,170,No,TV
V03412,U0180,S044,2023-10-09,174,Yes,TV
V03413,U0228,S177,2023-01-12,137,No,Mobile
V03414,U0476,S286,2023-12-11,159,Yes,Mobile
V03415,U0100,S114,2023-12-08,179,Yes,Tablet
V03416,U0738,S207,2023-05-09,162,Yes,Mobile
V03417,U0566,S166,2023-06-13,98,No,Tablet
V03418,U0715,S011,2023-07-10,149,No,Laptop
V03419,U0430,S221,2023-04-06,155,Yes,Mobile
V03420,U0368,S079,2023-12-20,143,No,Tablet
V03421,U0069,S025,2023-01-08,109,No,Laptop
V03422,U0247,S120,2023-08-04,125,No,Laptop
V03423,U0045,S043,2023-07-10,112,No,Laptop
V03424,U0425,S048,2023-03-15,67,No,Tablet
V03425,U0307,S283,2023-12-06,24,Yes,TV
V03426,U0651,S011,2023-07-03,141,Yes,Laptop
V03427,U0741,S205,2023-04-10,167,No,TV
V03428,U0303,S138,2023-11-24,87,No,Tablet
V03429,U0331,S005,2023-09-13,146,Yes,Laptop
V03430,U0247,S073,2023-12-12,74,Yes,TV
V03431,U0525,S003,2023-04-19,18,No,Laptop
V03432,U0727,S065,2023-02-10,88,No,Mobile
V03433,U0253,S204,2023-06-19,163,No,Mobile
V03434,U0323,S235,2023-06-17,82,No,Mobile
V03435,U0511,S289,2023-07-16,106,Yes,Mobile
V03436,U0169,S189,2023-03-25,125,No,Mobile
V03437,U0227,S074,2023-05-03,168,Yes,Laptop
V03438,U0368,S093,2023-12-12,66,No,Mobile
V03439,U0538,S199,2023-06-14,67,Yes,Mobile
V03440,U0144,S223,2023-05-24,110,Yes,TV
V03441,U0454,S081,2023-12-20,35,Yes,Tablet
V03442,U0615,S072,2023-06-01,43,Yes,Mobile
V03443,U0418,S238,2023-06-04,148,Yes,TV
V03444,U0701,S124,2023-03-03,161,No,TV
V03445,U0619,S108,2023-07-27,131,No,Mobile
V03446,U0130,S182,2023-07-22,18,Yes,TV
V03447,U0601,S081,2023-03-04,138,Yes,Mobile
V03448,U0008,S095,2023-06-04,48,No,Mobile
V03449,U0688,S300,2023-08-03,22,Yes,Mobile
V03450,U0659,S125,2023-10-23,64,Yes,Laptop
V03451,U0502,S250,2023-11-13,31,Yes,Mobile
V03452,U0662,S012,2023-01-02,57,Yes,Laptop
V03453,U0386,S075,2023-08-09,57,Yes,Laptop
V03454,U0717,S253,2023-07-12,26,No,Laptop
V03455,U0003,S231,2023-07-01,158,No,TV
V03456,U0293,S177,2023-04-27,65,Yes,TV
V03457,U0395,S240,2023-04-30,129,Yes,Mobile
V03458,U0386,S149,2023-05-26,122,No,Laptop
V03459,U0014,S061,2023-05-06,167,No,Laptop
V03460,U0694,S054,2023-06-30,30,Yes,Tablet
V03461,U0431,S220,2023-09-13,97,No,Mobile
V03462,U0675,S242,2023-06-26,175,Yes,Tablet
V03463,U0028,S295,2023-02-04,50,Yes,Mobile
V03464,U0489,S281,2023-12-25,24,No,Tablet
V03465,U0739,S031,2023-12-06,49,Yes,TV
V03466,U0692,S059,2023-05-06,110,Yes,Tablet
V03467,U0025,S198,2023-11-17,171,No,Tablet
V03468,U0210,S172,2023-11-20,72,No,TV
V03469,U0701,S249,2023-03-19,41,Yes,Laptop
V03470,U0074,S071,2023-10-27,106,Yes,Laptop
V03471,U0425,S113,2023-11-28,137,No,Mobile
V03472,U0156,S160,2023-02-12,59,No,Mobile
V03473,U0765,S126,2023-01-21,126,Yes,Laptop
V03474,U0250,S038,2023-05-06,63,Yes,TV
V03475,U0353,S258,2023-05-13,107,No,Tablet
V03476,U0130,S246,2023-11-10,147,Yes,Laptop
V03477,U0675,S284,2023-02-22,61,No,Tablet
V03478,U0584,S037,2023-07-31,97,No,TV
V03479,U0043,S049,2023-09-26,35,Yes,Laptop
V03480,U0398,S181,2023-12-08,51,Yes,Tablet
V03481,U0189,S221,2023-07-21,123,No,TV
V03482,U0148,S250,2023-07-08,56,Yes,Laptop
V03483,U0226,S128,2023-06-11,135,No,Laptop
V03484,U0322,S198,2023-12-11,167,No,Tablet
V03485,U0542,S226,2023-07-30,140,No,Laptop
V03486,U0164,S085,2023-10-29,81,No,Laptop
V03487,U0124,S012,2023-12-29,88,No,Tablet
V03488,U0323,S003,2023-11-17,115,Yes,TV
V03489,U0335,S197,2023-10-18,146,No,Laptop
V03490,U0689,S028,2023-02-26,117,Yes,TV
V03491,U0729,S253,2023-08-18,55,No,TV
V03492,U0629,S226,2023-06-13,159,Yes,TV
V03493,U0142,S038,2023-05-12,43,No,Mobile
V03494,U0673,S191,2023-06-04,11,No,TV
V03495,U0300,S253,2023-03-17,128,Yes,Mobile
V03496,U0505,S291,2023-05-27,128,No,TV
V03497,U0533,S150,2023-07-11,177,Yes,Mobile
V03498,U0209,S118,2023-08-23,176,Yes,TV
V03499,U0464,S285,2023-02-17,46,No,TV
V03500,U0661,S080,2023-04-09,24,No,Laptop
V03501,U0735,S203,2023-06-12,134,Yes,Tablet
V03502,U0405,S101,2023-08-16,114,Yes,TV
V03503,U0533,S219,2023-12-10,61,Yes,Mobile
V03504,U0142,S078,2023-02-27,16,Yes,Mobile
V03505,U0516,S138,2023-12-13,42,No,Tablet
V03506,U0210,S109,2023-05-10,118,Yes,Tablet
V03507,U0024,S261,2023-12-12,52,No,Tablet
V03508,U0715,S106,2023-09-13,107,Yes,Mobile
V03509,U0622,S147,2023-06-21,121,No,TV
V03510,U0430,S144,2023-01-13,155,No,Mobile
V03511,U0150,S134,2023-02-28,169,Yes,Laptop
V03512,U0384,S026,2023-02-17,177,Yes,Mobile
V03513,U0340,S150,2023-02-09,110,Yes,Mobile
V03514,U0544,S031,2023-09-01,148,No,Mobile
V03515,U0293,S131,2023-04-21,173,Yes,Mobile
V03516,U0063,S140,2023-02-01,71,No,Mobile
V03517,U0395,S261,2023-06-28,97,No,Mobile
V03518,U0339,S098,2023-12-18,143,Yes,Mobile
V03519,U0489,S159,2023-05-21,127,Yes,Laptop
V03520,U0202,S022,2023-06-30,169,Yes,Mobile
V03521,U0529,S163,2023-02-22,107,No,Laptop
V03522,U0499,S231,2023-08-18,150,Yes,Laptop
V03523,U0623,S020,2023-01-19,49,Yes,Tablet
V03524,U0415,S270,2023-12-03,153,Yes,TV
V03525,U0447,S048,2023-09-05,37,Yes,Laptop
V03526,U0435,S265,2023-09-22,118,No,Mobile
V03527,U0395,S225,2023-02-13,101,No,TV
V03528,U0164,S212,2023-12-06,26,Yes,Tablet
V03529,U0029,S171,2023-01-22,147,No,TV
V03530,U0262,S183,2023-07-11,174,Yes,Mobile
V03531,U0433,S168,2023-10-29,122,No,TV
V03532,U0253,S187,2023-10-07,71,No,TV
V03533,U0290,S082,2023-10-24,109,Yes,Tablet
V03534,U0097,S240,2023-12-04,133,Yes,Laptop
V03535,U0069,S170,2023-10-14,148,Yes,Laptop
V03536,U0562,S249,2023-08-06,164,No,TV
V03537,U0007,S078,2023-01-03,141,Yes,Laptop
V03538,U0474,S092,2023-04-15,132,Yes,Tablet
V03539,U0262,S163,2023-08-09,27,Yes,Laptop
V03540,U0169,S164,2023-12-30,42,Yes,Laptop
V03541,U0110,S123,2023-06-03,11,No,Tablet
V03542,U0549,S289,2023-04-08,130,Yes,TV
V03543,U0784,S115,2023-01-05,152,No,TV
V03544,U0481,S234,2023-09-05,39,No,Mobile
V03545,U0144,S164,2023-09-14,42,No,Tablet
